signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220401,20220404,dynamic,4545.8,4579.93,4575.0,4585.0,2.751770861256773,4.9262,-0.3,-0.3,-182.0,0,1,100312.58,19.63,92.95,1.0,-0.006859,140.91,5.48,66.02,77.0,79.6,0.2168,2,0.031264
20220404,20220405,dynamic,4582.62,4525.33,4610.0,4620.0,2.7700392371623366,0,0.3831,0.3831,227.88,1,0,100540.46,18.57,98.01,1.0,0.000874,145.88,34.65,62.19,75.1,85.8,0.0477,2,0.035135
20220406,20220407,dynamic,4481.26,4515.08,4510.0,4520.0,2.9718792640755964,5.0803,-0.3,-0.3,-182.0,0,1,100358.46,22.1,57.92,1.0,-0.011436,93.12,12.91,60.09,55.9,36.8,-0.6886,1,0.005899
20220407,20220408,dynamic,4500.27,4488.68,4530.0,4540.0,2.87924871554128,0,0.4043,0.4043,240.61,1,0,100599.07,21.55,70.52,1.0,-0.005917,109.25,25.62,59.8,53.3,35.7,-0.1475,1,0.007442
20220418,20220419,dynamic,4391.81,4425.08,4420.0,4430.0,2.97070521293972,5.0795,-0.3,-0.3,-182.0,0,1,100417.07,22.17,53.76,1.0,-0.003731,85.19,6.18,63.02,32.9,8.1,-0.1591,3,-0.024018
20220419,20220420,dynamic,4462.48,4459.4,4490.0,4500.0,2.9723310257163575,0,0.4229,0.4229,251.77,1,0,100668.84,21.37,89.37,1.0,0.010025,131.26,71.85,64.35,34.7,35.8,-0.0269,2,-0.008328
20220728,20220729,dynamic,4072.17,4105.0,4100.0,4110.0,2.8617214069238344,5.0032,-0.3,-0.3,-182.0,0,1,100486.84,22.33,92.11,1.0,0.020852,132.15,46.04,73.54,63.9,98.1,0.0698,1,0.045631
20220803,20220804,dynamic,4155.12,4152.02,4185.0,4195.0,2.749363717180131,0,0.3792,0.3792,225.51,1,0,100712.35,21.95,78.99,1.0,0.010108,116.72,47.16,72.13,77.1,96.4,0.4057,2,0.050644
20220804,20220805,dynamic,4152.02,4145.07,4180.0,4190.0,2.8139393669725905,0,0.3916,0.3916,232.95,1,0,100945.3,21.44,64.17,1.0,0.005451,97.24,2.83,68.74,73.9,95.5,-0.0065,2,0.046557
20220805,20220808,dynamic,4145.07,4179.87,4175.0,4185.0,2.6684143191261,4.8679,-0.3,-0.3,-182.0,0,1,100763.3,21.15,85.29,1.0,0.003057,127.48,29.2,65.95,77.2,92.6,-0.8707,1,0.04158
20220809,20220810,dynamic,4122.65,4155.01,4150.0,4160.0,2.8664876398356682,5.0065,-0.3,-0.3,-182.0,0,1,100581.3,21.77,41.89,1.0,-0.004908,68.89,10.46,60.56,67.2,76.8,-0.1676,2,0.028335
20220810,20220811,dynamic,4210.12,4244.79,4240.0,4250.0,2.563934724680621,4.7948,-0.3,-0.3,-182.0,0,1,100399.3,19.74,97.31,1.0,0.013514,141.42,29.1,61.75,70.3,99.7,1.4158,2,0.04483
20220812,20220815,dynamic,4279.95,4297.14,4305.0,4315.0,2.8786235485829366,0,0.4042,0.4042,240.53,1,0,100639.83,19.53,99.14,1.0,0.020975,141.95,54.93,63.48,78.3,99.9,0.4202,2,0.051278
20220815,20220816,dynamic,4297.14,4305.24,4325.0,4335.0,2.7507764633369334,0,0.3795,0.3795,225.67,1,0,100865.5,19.95,89.64,1.0,0.01745,129.62,27.77,62.69,85.8,98.7,-0.2472,1,0.04949
20220816,20220817,dynamic,4305.24,4274.06,4335.0,4345.0,2.613035524798306,0,0.3537,0.3537,210.24,1,0,101075.74,19.69,57.82,1.0,0.01063,86.93,14.78,57.6,82.7,94.0,-0.1555,1,0.046751
20220817,20220818,dynamic,4274.06,4284.15,4300.0,4310.0,2.8544847185387425,0,0.3995,0.3995,237.69,1,0,101313.43,19.9,42.73,1.0,0.000308,68.64,6.34,55.19,74.4,79.2,-0.577,1,0.035217
20220818,20220819,dynamic,4284.15,4228.37,4310.0,4320.0,2.832287779233411,0,0.3951,0.3951,235.09,1,0,101548.52,19.56,72.57,1.0,-0.000923,110.75,11.02,52.51,71.1,83.2,-0.0218,1,0.034091
20220824,20220825,dynamic,4140.99,4174.89,4170.0,4180.0,2.700000000000001,4.89,-0.3,-0.3,-182.0,0,1,101366.52,22.82,57.45,1.0,-0.010308,92.15,14.44,54.27,48.7,15.5,-0.0523,3,-0.009592
20221121,20221122,dynamic,3949.99,3980.59,3975.0,3985.0,3.6999999999999993,5.59,-0.3,-0.3,-182.0,0,1,101184.52,22.36,58.09,1.0,-0.003199,91.11,6.24,75.13,56.5,76.2,-0.2333,1,0.019602
20221122,20221123,dynamic,4003.63,4033.03,4030.0,4040.0,0.05,3.035,-0.3,-0.3,-182.0,0,1,101002.52,21.29,95.41,1.0,0.00974,139.8,38.12,69.42,68.1,92.4,0.3929,0,0.031527
20221123,20221125,dynamic,4027.46,4026.12,4055.0,4065.0,2.678317801829735,0,0.3658,0.3658,217.48,1,0,101220.0,20.35,82.0,1.0,0.012259,120.35,27.16,67.55,73.3,98.1,-0.0832,0,0.035043
20221129,20221130,dynamic,3957.43,3989.95,3985.0,3995.0,2.783788859974379,4.9487,-0.3,-0.3,-182.0,0,1,101038.0,21.89,50.56,1.0,-0.009586,82.31,6.76,61.33,60.4,73.6,0.0043,3,0.012281
20221130,20221201,dynamic,4079.64,4076.79,4105.0,4115.0,2.1999999999999993,0,0.2821,0.2821,167.23,1,0,101205.23,20.58,100.0,1.0,0.01713,144.21,122.46,65.4,75.0,100.0,-0.0063,3,0.040566
20221201,20221202,dynamic,4076.79,4071.63,4105.0,4115.0,0.09999999999999998,0,0.0101,0.0101,4.06,1,0,101209.29,19.84,52.22,1.0,0.013925,78.19,10.35,53.97,63.2,87.8,0.1838,3,0.035648
20221202,20221205,dynamic,4071.63,3998.82,4100.0,4110.0,0.15000000000000002,0,0.0152,0.0152,7.14,1,0,101216.43,19.06,83.57,1.0,0.010355,123.05,31.46,53.76,59.2,85.1,-0.8983,2,0.029734
20221220,20221221,dynamic,3821.73,3855.66,3850.0,3860.0,3.8000000000000007,5.66,-0.3,-0.3,-182.0,0,1,101034.43,21.48,61.26,1.0,-0.014136,98.54,11.26,66.38,24.1,8.6,-0.1834,3,-0.037002
20221221,20221222,dynamic,3878.4,3822.6,3905.0,3915.0,0.15000000000000002,0,0.0152,0.0152,7.14,1,0,101041.57,20.07,77.31,1.0,0.006549,115.34,38.91,67.7,32.0,27.1,0.4647,2,-0.021178
20221222,20221223,dynamic,3822.6,3844.88,3850.0,3860.0,1.5,0,0.1765,0.1765,103.88,1,0,101145.45,21.97,65.46,1.0,-0.004133,101.68,30.66,71.99,29.3,17.3,-0.6482,1,-0.03276
20221223,20221227,dynamic,3844.88,3829.24,3870.0,3880.0,1.5,0,0.1765,0.1765,103.88,1,0,101249.33,20.87,98.11,1.0,0.00205,145.7,29.77,69.25,36.0,23.9,-0.1959,0,-0.024886
20221229,20221230,dynamic,3849.14,3839.53,3875.0,3885.0,2.796017007751061,0,0.3881,0.3881,230.87,1,0,101480.2,21.44,82.84,1.0,0.006108,123.2,43.69,70.52,40.2,25.2,0.5934,2,-0.017079
20230106,20230109,dynamic,3895.0,3925.38,3920.0,3930.0,3.4000000000000004,5.38,-0.3,-0.3,-182.0,0,1,101298.2,21.13,88.42,1.0,0.013307,129.04,71.63,65.11,49.9,92.1,0.4039,2,0.004935
20230110,20230111,dynamic,3919.41,3948.03,3945.0,3955.0,0.05,3.035,-0.3,-0.3,-182.0,0,1,101116.2,20.58,99.01,1.0,0.011863,144.27,30.84,63.65,60.6,83.3,-0.0907,2,0.012359
20230111,20230112,dynamic,3969.51,3983.09,3995.0,4005.0,2.8486839944588382,0,0.3983,0.3983,237.01,1,0,101353.21,21.09,98.65,1.0,0.018658,141.9,37.16,64.23,64.0,99.7,0.3302,1,0.025579
20230112,20230113,dynamic,3983.09,3999.03,4010.0,4020.0,0.15000000000000002,0,0.0152,0.0152,7.14,1,0,101360.35,18.83,75.63,1.0,0.013039,111.21,5.52,63.66,60.8,93.7,0.203,1,0.029578
20230113,20230117,dynamic,3999.03,3990.96,4025.0,4035.0,0.8500000000000001,0,0.0929,0.0929,53.74,1,0,101414.09,18.35,91.26,1.0,0.01174,133.44,38.43,59.55,69.8,97.8,-0.5646,0,0.033647
20230120,20230123,dynamic,3972.35,4003.88,4000.0,4010.0,1.25,3.875,-0.3,-0.3,-182.0,0,1,101232.09,19.85,99.19,1.0,0.003625,146.77,63.31,60.39,63.1,80.5,0.2596,3,0.021424
20230123,20230124,dynamic,4019.65,4016.82,4045.0,4055.0,0.5999999999999999,0,0.0638,0.0638,36.3,1,0,101268.39,19.81,70.95,1.0,0.014518,104.25,41.51,61.73,67.8,92.0,0.1458,2,0.031713
20230124,20230125,dynamic,4016.82,4016.17,4045.0,4055.0,0.05,0,0.005,0.005,1.02,1,0,101269.41,19.2,79.2,1.0,0.012483,116.36,15.08,58.16,69.5,90.5,-0.4456,1,0.028423
20230125,20230126,dynamic,4016.17,4050.8,4045.0,4055.0,4.0,5.8,-0.3,-0.3,-182.0,0,1,101087.41,19.08,95.2,1.0,0.007877,140.03,33.46,59.1,67.5,90.2,-0.8492,0,0.026007
20230126,20230127,dynamic,4060.33,4093.49,4090.0,4100.0,0.7,3.49,-0.3,-0.3,-182.0,0,1,100905.41,18.73,97.43,1.0,0.010771,142.35,24.25,58.95,77.1,99.5,0.4957,0,0.034236
20230127,20230130,dynamic,4070.48,4017.9,4100.0,4110.0,2.37744546059605,0,0.3119,0.3119,185.14,1,0,101090.55,18.51,47.86,1.0,0.008371,73.61,16.76,55.19,72.6,89.1,-0.1628,1,0.033039
20230131,20230201,dynamic,4076.7,4109.61,4105.0,4115.0,2.3,4.61,-0.3,-0.3,-182.0,0,1,100908.55,19.4,99.19,1.0,0.007011,145.84,55.85,56.01,66.7,91.6,0.0734,2,0.029315
20230201,20230202,dynamic,4119.49,4149.82,4145.0,4155.0,2.597374128591582,4.8182,-0.3,-0.3,-182.0,0,1,100726.55,17.87,73.64,1.0,0.012413,108.59,49.42,60.37,66.2,88.8,-0.1626,2,0.036253
20230202,20230203,dynamic,4179.73,4136.42,4205.0,4215.0,0.05,0,0.005,0.005,1.02,1,0,100727.57,18.73,70.67,1.0,0.021225,102.02,21.05,61.5,69.3,94.9,0.9513,1,0.0471
20230206,20230207,dynamic,4110.98,4144.05,4140.0,4150.0,1.5,4.05,-0.3,-0.3,-182.0,0,1,100545.57,19.43,56.32,1.0,-0.003318,88.66,8.59,62.56,60.8,72.7,-0.4074,1,0.022902
20230207,20230208,dynamic,4164.03,4117.91,4190.0,4200.0,0.7999999999999998,0,0.087,0.087,50.17,1,0,100595.74,18.66,85.81,1.0,0.005287,127.58,58.68,62.61,71.6,89.9,-0.137,1,0.032608
20230210,20230213,dynamic,4090.48,4124.33,4120.0,4130.0,1.9,4.33,-0.3,-0.3,-182.0,0,1,100413.74,20.53,88.44,1.0,-0.005475,134.22,21.56,61.64,57.3,57.4,-0.3107,2,0.009139
20230213,20230214,dynamic,4137.4,4136.18,4165.0,4175.0,2.728369602006069,0,0.3752,0.3752,223.12,1,0,100636.86,20.34,96.76,1.0,0.004642,143.09,40.78,62.66,61.4,76.4,0.1501,2,0.018975
20230214,20230215,dynamic,4136.18,4147.76,4165.0,4175.0,0.05,0,0.005,0.005,1.02,1,0,100637.88,18.91,63.57,1.0,0.005706,96.34,9.48,62.25,61.3,67.5,-0.2586,1,0.016856
20230215,20230216,dynamic,4147.76,4090.51,4175.0,4185.0,0.05,0,0.005,0.005,1.02,1,0,100638.9,18.23,99.21,1.0,0.00706,145.86,28.26,61.96,58.8,73.5,-0.4033,0,0.016966
20230223,20230224,dynamic,4012.39,3970.05,4040.0,4050.0,0.05,0,0.005,0.005,1.02,1,0,100639.92,21.14,73.08,1.0,-0.005396,112.7,6.21,57.46,31.4,20.3,0.6845,2,-0.019194
20230224,20230227,dynamic,3970.05,4005.1,4000.0,4010.0,3.0,5.1,-0.3,-0.3,-182.0,0,1,100457.92,21.67,76.68,1.0,-0.009979,118.99,3.19,58.2,31.5,11.6,-0.9757,2,-0.028471
20230302,20230303,dynamic,3981.54,4014.76,4010.0,4020.0,2.518021394864718,4.7626,-0.3,-0.3,-182.0,0,1,100275.92,19.59,85.16,1.0,0.002642,127.4,42.86,51.18,36.2,23.0,-0.3272,3,-0.020875
20230303,20230306,dynamic,4045.48,4048.39,4075.0,4085.0,2.3614149472826966,0,0.3091,0.3091,183.49,1,0,100459.41,18.49,94.71,1.0,0.014888,137.41,47.46,53.55,44.6,50.7,0.4139,2,-0.003506
20230320,20230321,dynamic,3951.55,3986.64,3980.0,3990.0,5.199999999999999,6.64,-0.3,-0.3,-182.0,0,1,100277.41,24.15,87.24,1.0,0.005934,129.41,34.08,68.03,48.4,52.9,0.0212,1,-0.002207
20230324,20230327,dynamic,3971.18,3977.75,4000.0,4010.0,2.7016395685224097,0,0.3702,0.3702,220.1,1,0,100497.51,21.74,97.55,1.0,0.002266,144.84,31.97,76.39,43.5,67.3,-0.2302,2,0.004166
20230328,20230329,dynamic,3971.3,4004.78,4000.0,4010.0,2.537164581368984,4.776,-0.3,-0.3,-182.0,0,1,100315.51,19.97,71.45,1.0,0.002583,108.22,2.83,73.58,48.1,70.4,-0.091,2,0.004234
20230329,20230330,dynamic,4027.88,4050.85,4055.0,4065.0,3.3000000000000007,0,0.4925,0.4925,293.52,1,0,100609.03,19.12,91.27,1.0,0.012213,133.34,28.35,70.02,60.5,95.0,0.7109,1,0.01756
20230330,20230331,dynamic,4050.85,4084.71,4080.0,4090.0,2.448869554001476,4.7142,-0.3,-0.3,-182.0,0,1,100427.03,19.02,72.82,1.0,0.012765,107.34,4.11,65.89,69.3,97.2,0.4682,1,0.022468
20230331,20230403,dynamic,4108.93,4124.41,4135.0,4145.0,0.8,0,0.087,0.087,50.17,1,0,100477.2,18.7,96.66,1.0,0.020259,138.68,52.75,63.3,73.4,99.3,0.1316,0,0.036298
20230403,20230404,dynamic,4124.41,4100.68,4150.0,4160.0,1.05,0,0.1173,0.1173,68.39,1,0,100545.59,18.55,88.74,1.0,0.016697,128.56,22.21,59.54,70.7,98.9,-0.1638,0,0.039206
20230405,20230406,dynamic,4090.21,4104.99,4120.0,4130.0,0.45000000000000007,0,0.0471,0.0471,26.27,1,0,100571.86,19.08,65.06,1.0,-0.001174,100.3,4.29,51.82,65.1,81.5,-0.1507,1,0.027839
20230406,20230410,dynamic,4104.99,4109.13,4130.0,4140.0,0.05,0,0.005,0.005,1.02,1,0,100572.88,18.4,93.78,1.0,-0.000208,140.25,23.84,50.28,73.4,87.4,-0.2215,1,0.02914
20230410,20230411,dynamic,4109.13,4109.05,4135.0,4145.0,1.1500000000000001,0,0.1299,0.1299,75.97,1,0,100648.85,18.97,99.0,1.0,0.000791,147.28,23.93,50.06,71.2,89.3,-0.4821,1,0.026993
20230413,20230414,dynamic,4146.32,4137.51,4175.0,4185.0,0.4999999999999999,0,0.0526,0.0526,29.58,1,0,100678.43,17.8,92.25,1.0,0.008267,135.79,46.28,41.33,81.6,98.4,0.1935,2,0.027568
20230414,20230417,dynamic,4137.51,4151.4,4165.0,4175.0,2.37362773796076,0,0.3112,0.3112,184.74,1,0,100863.17,17.07,48.63,1.0,0.004536,75.74,2.6,40.36,77.8,87.9,-0.1498,3,0.023139
20230417,20230418,dynamic,4151.4,4154.76,4180.0,4190.0,2.1,0,0.2658,0.2658,157.49,1,0,101020.66,16.95,98.88,1.0,0.005844,145.73,14.23,40.02,78.3,94.4,-0.0082,2,0.023602
20230418,20230419,dynamic,4154.76,4154.54,4180.0,4190.0,0.05,0,0.005,0.005,1.02,1,0,101021.68,16.83,49.45,1.0,0.004433,76.92,9.5,40.12,80.2,91.3,0.3098,2,0.021871
20230419,20230420,dynamic,4154.54,4129.96,4180.0,4190.0,0.05,0,0.005,0.005,1.02,1,0,101022.7,16.46,71.4,1.0,0.001358,108.49,15.21,37.89,75.6,89.1,-0.3714,2,0.019918
20230420,20230421,dynamic,4129.96,4133.52,4155.0,4165.0,0.34999999999999987,0,0.0363,0.0363,19.76,1,0,101042.46,17.17,45.26,1.0,-0.003781,73.31,0.52,38.61,65.9,65.1,-0.5791,2,0.011486
20230421,20230424,dynamic,4133.52,4137.12,4160.0,4170.0,0.35,0,0.0363,0.0363,19.76,1,0,101062.22,16.77,81.37,1.0,-0.00273,123.57,1.38,36.05,56.3,63.9,0.0528,2,0.010067
20230424,20230425,dynamic,4137.12,4071.71,4165.0,4175.0,0.05,0,0.005,0.005,1.02,1,0,101063.24,16.89,78.53,1.0,-0.001173,119.16,5.05,35.75,53.5,67.5,-0.0351,1,0.008901
20230427,20230428,dynamic,4135.45,4168.1,4165.0,4175.0,0.15000000000000002,3.105,-0.3,-0.3,-182.0,0,1,100881.24,17.03,95.57,1.0,0.006989,140.78,60.16,41.22,55.2,71.7,0.4771,2,0.004987
20230428,20230501,dynamic,4169.58,4167.59,4195.0,4205.0,0.05,0,0.005,0.005,1.02,1,0,100882.26,15.78,98.88,1.0,0.01352,143.63,39.95,41.64,59.3,99.6,-0.1407,2,0.011821
20230505,20230508,dynamic,4136.37,4138.12,4165.0,4175.0,0.75,0,0.0811,0.0811,46.65,1,0,100928.91,17.19,82.9,1.0,0.005156,123.55,51.64,47.54,48.2,63.5,0.5752,3,0.003196
20230508,20230509,dynamic,4138.12,4119.23,4165.0,4175.0,0.05,0,0.005,0.005,1.02,1,0,100929.93,16.98,77.39,1.0,0.007023,115.33,1.14,46.78,48.0,64.8,0.0147,2,0.003267
20230510,20230511,dynamic,4137.59,4130.58,4165.0,4175.0,0.4,0,0.0417,0.0417,23.0,1,0,100952.93,16.94,69.85,1.0,0.004626,105.42,6.15,47.41,50.9,64.4,0.595,1,0.002463
20230511,20230512,dynamic,4130.58,4124.12,4160.0,4170.0,1.6,0,0.1905,0.1905,112.29,1,0,101065.22,16.93,90.56,1.0,-0.000435,135.8,1.66,47.7,49.7,59.4,-0.1293,1,0.000955
20230512,20230515,dynamic,4124.12,4136.55,4150.0,4160.0,1.35,0,0.1561,0.1561,91.64,1,0,101156.86,17.03,56.03,1.0,-0.001406,87.73,14.42,49.13,48.5,54.7,0.1927,1,-0.000448
20230515,20230516,dynamic,4136.55,4109.9,4165.0,4175.0,0.05,0,0.005,0.005,1.02,1,0,101157.88,17.12,84.83,1.0,0.00168,127.2,9.9,46.65,58.6,63.7,0.0613,0,0.002745
20230517,20230518,dynamic,4158.81,4188.35,4185.0,4195.0,0.49999999999999994,3.35,-0.3,-0.3,-182.0,0,1,100975.88,16.87,88.52,1.0,0.00649,131.05,35.96,43.71,53.3,79.7,0.3151,1,0.008637
20230518,20230519,dynamic,4198.01,4191.91,4225.0,4235.0,1.4000000000000004,0,0.1628,0.1628,95.67,1,0,101071.55,16.05,91.4,1.0,0.012672,133.38,40.33,44.12,53.9,97.3,-0.0272,1,0.017305
20230522,20230523,dynamic,4192.68,4145.67,4220.0,4230.0,0.15000000000000002,0,0.0152,0.0152,7.14,1,0,101078.69,17.21,44.01,1.0,0.005376,69.04,1.9,41.38,61.4,87.7,-0.027,2,0.014612
20230525,20230526,dynamic,4151.31,4184.4,4180.0,4190.0,2.0,4.4,-0.3,-0.3,-182.0,0,1,100896.69,19.14,59.93,1.0,-0.00194,93.33,4.4,38.13,52.5,46.0,0.9812,3,0.002791
20230526,20230530,dynamic,4205.46,4205.59,4235.0,4245.0,0.8000000000000007,0,0.087,0.087,50.17,1,0,100946.86,17.95,86.93,1.0,0.01042,127.75,49.3,41.21,59.6,93.5,0.1168,2,0.015431
20230531,20230601,dynamic,4180.13,4213.73,4210.0,4220.0,1.05,3.735,-0.3,-0.3,-182.0,0,1,100764.86,17.94,47.73,1.0,0.002053,75.16,10.61,41.32,56.2,61.4,-0.3531,2,0.008116
20230601,20230602,dynamic,4221.09,4255.31,4250.0,4260.0,3.3,5.31,-0.3,-0.3,-182.0,0,1,100582.86,15.65,81.35,1.0,0.006767,120.93,38.06,43.64,62.1,91.5,0.0694,2,0.016398
20230602,20230605,dynamic,4282.17,4273.76,4310.0,4320.0,0.8,0,0.087,0.087,50.17,1,0,100633.03,14.6,82.88,1.0,0.015,120.83,41.16,45.42,68.4,95.4,0.4719,2,0.028371
20230606,20230607,dynamic,4283.73,4267.62,4310.0,4320.0,0.8500000000000001,0,0.0929,0.0929,53.74,1,0,100686.77,13.96,81.77,1.0,0.008369,121.09,12.39,45.43,71.3,92.0,-0.0566,1,0.025262
20230608,20230609,dynamic,4293.87,4298.95,4320.0,4330.0,2.057500927360934,0,0.259,0.259,153.43,1,0,100840.2,13.65,88.79,1.0,0.003187,132.34,25.18,43.19,63.2,97.2,0.0251,2,0.023956
20230612,20230613,dynamic,4339.08,4369.62,4365.0,4375.0,2.311319770070895,4.6179,-0.3,-0.3,-182.0,0,1,100658.2,15.01,97.06,1.0,0.009875,142.08,30.76,43.89,68.3,99.6,0.218,2,0.030029
20230613,20230614,dynamic,4369.06,4372.67,4395.0,4405.0,1.9000000000000004,0,0.2346,0.2346,138.74,1,0,100796.94,14.61,75.79,1.0,0.01283,111.49,16.45,42.9,79.1,97.7,0.3118,1,0.034291
20230614,20230615,dynamic,4372.67,4403.03,4400.0,4410.0,0.05,3.035,-0.3,-0.3,-182.0,0,1,100614.94,13.88,64.52,1.0,0.008753,96.83,6.38,43.78,86.0,92.7,-0.0634,1,0.031936
20230615,20230616,dynamic,4426.03,4409.8,4455.0,4465.0,1.7999999999999998,0,0.2195,0.2195,129.71,1,0,100744.65,14.5,82.81,1.0,0.014875,120.75,60.7,45.65,86.7,95.3,-0.1679,0,0.041246
20230620,20230621,dynamic,4388.8,4365.73,4415.0,4425.0,0.05,0,0.005,0.005,1.02,1,0,100745.67,13.88,65.56,1.0,-0.001018,100.97,7.31,44.45,75.6,78.9,-0.3104,1,0.027548
20230622,20230623,dynamic,4381.84,4348.38,4410.0,4420.0,0.05,0,0.005,0.005,1.02,1,0,100746.69,12.91,98.65,1.0,-0.002867,147.8,26.44,41.51,74.3,67.9,-0.2366,2,0.021027
20230627,20230628,dynamic,4378.33,4377.15,4405.0,4415.0,0.15000000000000002,0,0.0152,0.0152,7.14,1,0,100753.83,13.74,87.68,1.0,0.004053,130.54,40.97,41.7,63.4,62.6,0.1929,2,0.013319
20230628,20230629,dynamic,4377.15,4396.55,4405.0,4415.0,0.5499999999999999,0,0.0582,0.0582,32.92,1,0,100786.75,13.43,56.19,1.0,0.003257,86.67,9.67,41.33,66.2,61.9,-0.2478,2,0.011039
20230629,20230630,dynamic,4396.55,4431.43,4425.0,4435.0,4.9,6.43,-0.3,-0.3,-182.0,0,1,100604.75,13.54,93.04,1.0,0.007024,137.23,21.61,40.58,65.5,66.9,-0.0505,1,0.012988
20230630,20230703,dynamic,4450.16,4455.59,4480.0,4490.0,1.8621275499516514,0,0.2288,0.2288,135.29,1,0,100740.04,13.59,76.91,1.0,0.014573,112.59,27.72,42.8,69.9,94.6,0.5889,0,0.022641
20230703,20230705,dynamic,4455.59,4446.83,4485.0,4495.0,0.05,0,0.005,0.005,1.02,1,0,100741.06,13.57,93.86,1.0,0.009982,137.57,5.11,40.87,66.9,97.8,0.0072,0,0.021853
20230705,20230706,dynamic,4446.83,4411.67,4475.0,4485.0,2.077003397735666,0,0.2621,0.2621,155.29,1,0,100896.35,14.18,58.57,1.0,0.004875,89.56,4.79,39.63,62.0,91.1,-0.3041,0,0.017824
20230706,20230707,dynamic,4411.67,4399.04,4440.0,4450.0,2.239974376373084,0,0.2887,0.2887,171.19,1,0,101067.54,15.44,70.85,1.0,-0.004623,109.36,10.95,40.19,55.5,64.1,-0.5444,0,0.0083
20230710,20230711,dynamic,4409.72,4439.19,4435.0,4445.0,1.6999999999999997,4.19,-0.3,-0.3,-182.0,0,1,100885.54,15.07,87.3,1.0,-0.003356,132.04,15.49,36.48,50.0,62.6,-0.1093,1,0.005014
20230711,20230712,dynamic,4439.25,4469.65,4465.0,4475.0,2.3503022166917162,4.6452,-0.3,-0.3,-182.0,0,1,100703.54,14.84,87.52,1.0,0.004059,130.32,23.7,35.95,57.9,85.3,0.1322,1,0.010129
